path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCMC	TLC 185.gif	1 : TLC 185 18 	MC-18	NA	NA	557.000	608.000	750.000	579.000	997.000	611.000	1012.000	628.000	1021.000	647.000	1017.000	670.000	987.000	689.000	932.000	714.000	859.000	736.000	754.000	759.000	567.000	683.000	682.000	675.000	681.000	660.000	720.000	664.000	718.000	643.000	718.000	623.000	808.000	613.000	831.000	679.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCMC	TLC 189-1.gif	2 : TLC 189 18 	MC-18	NA	NA	424.000	824.000	622.000	769.000	914.000	762.000	929.000	773.000	935.000	785.000	945.000	813.000	917.000	845.000	876.000	879.000	795.000	911.000	676.000	954.000	447.000	901.000	570.000	879.000	564.000	858.000	610.000	857.000	605.000	835.000	602.000	812.000	697.000	797.000	739.000	860.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCMC	TLC 275.gif	3 : TLC 275 18 	MC-18	NA	NA	720.000	472.000	882.000	447.000	1126.000	485.000	1142.000	503.000	1144.000	522.000	1143.000	541.000	1113.000	562.000	1058.000	582.000	982.000	600.000	883.000	614.000	712.000	538.000	812.000	536.000	811.000	518.000	867.000	526.000	864.000	506.000	864.000	487.000	935.000	483.000	966.000	547.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCMC	TLC 281.gif	4 : TLC 281 18 	MC-18	NA	NA	569.000	510.000	772.000	495.000	1012.000	534.000	1027.000	549.000	1036.000	571.000	1036.000	593.000	1008.000	614.000	954.000	636.000	876.000	652.000	770.000	669.000	577.000	585.000	685.000	584.000	684.000	565.000	734.000	572.000	733.000	554.000	732.000	534.000	830.000	534.000	849.000	596.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCMC	TLC 316-1.gif	5 : TLC 316 18 	MC-18	NA	NA	665.000	455.000	857.000	391.000	1132.000	390.000	1154.000	411.000	1163.000	428.000	1164.000	450.000	1134.000	476.000	1089.000	503.000	1018.000	535.000	897.000	578.000	682.000	532.000	790.000	508.000	785.000	488.000	836.000	485.000	831.000	464.000	828.000	442.000	915.000	422.000	948.000	487.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCMC	TLC 324-1.gif	6 : TLC 324 18 	MC-18	NA	NA	410.000	423.000	595.000	399.000	842.000	433.000	860.000	453.000	867.000	470.000	862.000	492.000	833.000	512.000	778.000	538.000	709.000	563.000	596.000	581.000	410.000	508.000	506.000	495.000	505.000	478.000	553.000	482.000	551.000	461.000	551.000	439.000	631.000	433.000	662.000	502.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCMC	TLC 327.gif	7 : TLC 327 18 	MC-18	NA	NA	604.000	357.000	799.000	362.000	1050.000	428.000	1066.000	452.000	1073.000	478.000	1069.000	497.000	1043.000	519.000	984.000	536.000	899.000	547.000	778.000	549.000	590.000	436.000	694.000	446.000	697.000	429.000	752.000	440.000	759.000	420.000	761.000	402.000	847.000	405.000	873.000	480.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCMC	TLC 359.gif	8 : TLC 359 18 	MC-18	NA	NA	719.000	395.000	916.000	376.000	1183.000	421.000	1192.000	436.000	1196.000	454.000	1195.000	474.000	1166.000	498.000	1109.000	520.000	1031.000	538.000	907.000	557.000	717.000	464.000	817.000	463.000	818.000	443.000	876.000	454.000	876.000	433.000	879.000	414.000	965.000	412.000	999.000	482.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCMC	TLC 360.gif	9 : TLC 360 18 	MC-18	NA	NA	666.000	431.000	852.000	410.000	1092.000	458.000	1103.000	474.000	1109.000	493.000	1105.000	518.000	1075.000	538.000	1022.000	557.000	952.000	572.000	845.000	588.000	669.000	500.000	755.000	499.000	754.000	482.000	803.000	491.000	803.000	470.000	804.000	450.000	893.000	446.000	917.000	513.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCMC	TLC 406-1.gif	10 : TLC 406 18 	MC-18	NA	NA	477.000	658.000	668.000	654.000	930.000	716.000	940.000	731.000	947.000	752.000	940.000	773.000	907.000	794.000	845.000	815.000	769.000	829.000	655.000	842.000	461.000	742.000	571.000	743.000	573.000	725.000	616.000	734.000	619.000	711.000	620.000	693.000	724.000	695.000	739.000	766.000			
