path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 024-1.gif	1 : ARS024 13	FA-13	NA	NA	221.000	608.000	957.000	313.000	971.000	328.000	709.000	391.000	984.000	349.000	1001.000	367.000	973.000	398.000	788.000	452.000	919.000	463.000	857.000	496.000	505.000	537.000	741.000	563.000	622.000	616.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 029.gif	2 : ARS029 13	FA-13	NA	NA	421.000	580.000	1203.000	624.000	1221.000	656.000	957.000	590.000	1227.000	686.000	1219.000	708.000	1181.000	726.000	999.000	682.000	1117.000	744.000	1041.000	754.000	719.000	642.000	917.000	774.000	797.000	762.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 076.gif	3 : ARS076 13	FA-13	NA	NA	305.000	639.000	1025.000	537.000	1049.000	563.000	825.000	551.000	1059.000	583.000	1051.000	611.000	1021.000	639.000	851.000	631.000	977.000	671.000	903.000	697.000	587.000	647.000	789.000	727.000	667.000	737.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 116.gif	4 : ARS116 13	FA-13	NA	NA	421.000	506.000	1231.000	596.000	1241.000	618.000	1023.000	548.000	1245.000	642.000	1235.000	668.000	1209.000	684.000	1033.000	642.000	1147.000	712.000	1059.000	718.000	741.000	584.000	923.000	720.000	781.000	702.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 119.gif	5 : ARS119 13	FA-13	NA	NA	347.000	482.000	1205.000	472.000	1239.000	510.000	977.000	458.000	1249.000	538.000	1233.000	562.000	1203.000	584.000	997.000	554.000	1147.000	618.000	1047.000	636.000	681.000	522.000	913.000	650.000	763.000	642.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 124.gif	6 : ARS124 13	FA-13	NA	NA	361.000	334.000	1105.000	672.000	1111.000	702.000	895.000	556.000	1105.000	730.000	1089.000	748.000	1055.000	756.000	891.000	648.000	985.000	754.000	903.000	736.000	623.000	500.000	777.000	692.000	649.000	630.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 156-1.gif	7 : ARS156 13	FA-13	NA	NA	160.000	712.000	920.000	526.000	942.000	548.000	690.000	562.000	954.000	576.000	952.000	600.000	928.000	628.000	730.000	640.000	880.000	662.000	800.000	704.000	450.000	686.000	688.000	744.000	548.000	776.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 163.gif	8 : ARS163 13	FA-13	NA	NA	305.000	475.000	1137.000	641.000	1147.000	671.000	907.000	575.000	1153.000	701.000	1135.000	725.000	1093.000	739.000	909.000	665.000	1029.000	749.000	947.000	755.000	623.000	581.000	807.000	745.000	667.000	715.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 166.gif	9 : ARS166 13	FA-13	NA	NA	223.000	479.000	1033.000	545.000	1047.000	583.000	807.000	511.000	1053.000	609.000	1043.000	631.000	1009.000	651.000	825.000	601.000	943.000	671.000	853.000	679.000	529.000	551.000	727.000	689.000	583.000	667.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 246.gif	10 : ARS246 13	FA-13	NA	NA	293.000	398.000	1111.000	506.000	1127.000	530.000	897.000	468.000	1125.000	554.000	1115.000	576.000	1081.000	594.000	927.000	550.000	1009.000	610.000	919.000	618.000	621.000	494.000	803.000	616.000	649.000	588.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 254-1.gif	11 : ARS 254 13	FA-13	NA	NA	220.000	685.000	984.000	373.000	996.000	387.000	750.000	447.000	1014.000	411.000	1014.000	439.000	1000.000	467.000	804.000	523.000	956.000	515.000	878.000	573.000	530.000	609.000	762.000	639.000	628.000	689.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 255.gif	12 : ARS 255 13	FA-13	NA	NA	424.000	521.000	1212.000	505.000	1238.000	537.000	994.000	493.000	1242.000	565.000	1230.000	591.000	1198.000	615.000	1022.000	585.000	1152.000	639.000	1060.000	663.000	736.000	567.000	938.000	681.000	800.000	673.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 303-1.gif	13 : ARS 303 13	FA-13	NA	NA	133.000	622.000	921.000	724.000	941.000	760.000	689.000	678.000	945.000	788.000	931.000	814.000	901.000	834.000	713.000	772.000	841.000	856.000	753.000	860.000	427.000	704.000	619.000	856.000	483.000	836.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 343.gif	14 : ARS 343 13	FA-13	NA	NA	369.000	722.000	1167.000	462.000	1195.000	484.000	911.000	518.000	1213.000	510.000	1205.000	540.000	1177.000	570.000	983.000	590.000	1135.000	606.000	1057.000	652.000	689.000	658.000	939.000	702.000	807.000	742.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 391.gif	15 : ARS 391 13	FA-13	NA	NA	413.000	533.000	1233.000	493.000	1245.000	513.000	995.000	489.000	1255.000	535.000	1249.000	565.000	1219.000	593.000	1041.000	579.000	1165.000	623.000	1065.000	651.000	713.000	565.000	937.000	671.000	811.000	671.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 393-1.gif	16 : ARS 393 13	FA-13	NA	NA	356.000	680.000	1116.000	554.000	1140.000	574.000	896.000	580.000	1150.000	602.000	1146.000	630.000	1120.000	658.000	950.000	658.000	1074.000	686.000	980.000	718.000	650.000	674.000	860.000	756.000	734.000	770.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 438.gif	17 : ARS 438 13	FA-13	NA	NA	390.000	372.000	1178.000	376.000	1190.000	400.000	948.000	354.000	1198.000	428.000	1192.000	454.000	1156.000	474.000	986.000	442.000	1108.000	502.000	1034.000	524.000	688.000	414.000	904.000	534.000	772.000	530.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 523.gif	18 : ARS 523 13	FA-13	NA	NA	417.000	564.000	1167.000	308.000	1205.000	334.000	961.000	366.000	1215.000	354.000	1219.000	384.000	1197.000	410.000	1003.000	442.000	1157.000	450.000	1067.000	500.000	717.000	510.000	943.000	552.000	819.000	592.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 524.gif	19 : ARS 524 13	FA-13	NA	NA	301.000	574.000	1091.000	546.000	1113.000	576.000	883.000	538.000	1123.000	600.000	1111.000	628.000	1085.000	652.000	915.000	622.000	1037.000	670.000	965.000	688.000	611.000	604.000	811.000	704.000	691.000	708.000			
C:/Users/virgc/Dropbox/Homework/ARS/ARSFA	ARS 525.gif	20 : ARS 525 13	FA-13	NA	NA	390.000	480.000	1254.000	452.000	1274.000	478.000	1006.000	438.000	1284.000	506.000	1272.000	544.000	1236.000	562.000	1048.000	532.000	1168.000	592.000	1088.000	606.000	712.000	508.000	948.000	626.000	816.000	632.000			
