1 20 26 0	from C:/Users/vmc04/Desktop/Lab reared wings for landmarking/13/TLC/TLCFA/coord_Jul24.txt - TPS like internal (simplified) format - can be converted to other format by using TET	
313.000	675.000	1119.000	614.000	1138.000	637.000	878.000	623.000	1151.000	662.000	1152.000	691.000	1121.000	720.000	918.000	705.000	1065.000	749.000	984.000	779.000	611.000	705.000	846.000	811.000	706.000	819.000			
135.000	543.000	934.000	397.000	952.000	417.000	702.000	430.000	966.000	442.000	962.000	465.000	941.000	493.000	755.000	506.000	881.000	535.000	791.000	573.000	444.000	531.000	671.000	607.000	529.000	623.000			
281.000	534.000	1124.000	487.000	1143.000	512.000	879.000	495.000	1152.000	532.000	1146.000	562.000	1113.000	596.000	909.000	582.000	1056.000	634.000	959.000	666.000	603.000	573.000	825.000	686.000	677.000	687.000			
328.000	440.000	1147.000	473.000	1159.000	498.000	896.000	450.000	1165.000	520.000	1159.000	546.000	1126.000	574.000	931.000	537.000	1074.000	597.000	978.000	615.000	621.000	495.000	836.000	628.000	696.000	616.000			
411.000	477.000	1216.000	591.000	1228.000	621.000	981.000	542.000	1234.000	650.000	1223.000	672.000	1186.000	690.000	1012.000	633.000	1129.000	703.000	1049.000	710.000	713.000	561.000	902.000	705.000	768.000	682.000			
359.000	324.000	1138.000	413.000	1156.000	440.000	899.000	369.000	1158.000	466.000	1150.000	487.000	1115.000	506.000	934.000	449.000	1058.000	518.000	982.000	527.000	643.000	393.000	848.000	524.000	712.000	505.000			
314.000	594.000	1062.000	542.000	1077.000	564.000	844.000	548.000	1086.000	587.000	1082.000	614.000	1054.000	638.000	868.000	623.000	1001.000	668.000	922.000	695.000	596.000	627.000	797.000	720.000	656.000	725.000			
416.000	367.000	1271.000	441.000	1287.000	467.000	1010.000	409.000	1298.000	495.000	1291.000	526.000	1255.000	552.000	1036.000	498.000	1186.000	577.000	1085.000	590.000	730.000	442.000	951.000	592.000	791.000	571.000			
190.000	428.000	949.000	500.000	959.000	524.000	718.000	463.000	965.000	555.000	958.000	579.000	928.000	595.000	745.000	543.000	872.000	611.000	788.000	623.000	472.000	498.000	664.000	623.000	516.000	604.000			
265.000	381.000	1054.000	565.000	1067.000	599.000	808.000	494.000	1067.000	629.000	1060.000	649.000	1024.000	664.000	835.000	585.000	962.000	675.000	870.000	674.000	550.000	494.000	738.000	659.000	598.000	621.000			
257.000	391.000	1068.000	582.000	1080.000	611.000	837.000	512.000	1080.000	641.000	1070.000	666.000	1048.000	684.000	865.000	612.000	975.000	694.000	881.000	695.000	552.000	502.000	747.000	676.000	612.000	641.000			
175.000	561.000	984.000	632.000	998.000	661.000	730.000	591.000	1000.000	684.000	990.000	707.000	957.000	728.000	759.000	679.000	902.000	749.000	811.000	761.000	465.000	628.000	666.000	767.000	533.000	751.000			
301.000	556.000	1105.000	446.000	1121.000	469.000	843.000	460.000	1129.000	488.000	1126.000	516.000	1098.000	544.000	895.000	542.000	1050.000	575.000	969.000	612.000	591.000	559.000	825.000	646.000	689.000	658.000			
311.000	509.000	1124.000	621.000	1133.000	646.000	885.000	568.000	1136.000	672.000	1122.000	694.000	1091.000	712.000	908.000	661.000	1029.000	730.000	943.000	738.000	600.000	586.000	800.000	731.000	662.000	705.000			
200.000	475.000	1062.000	514.000	1082.000	547.000	802.000	486.000	1088.000	566.000	1084.000	598.000	1050.000	625.000	819.000	578.000	993.000	649.000	892.000	667.000	507.000	532.000	736.000	675.000	599.000	663.000			
169.000	442.000	982.000	449.000	997.000	470.000	740.000	427.000	1006.000	492.000	999.000	518.000	970.000	542.000	785.000	512.000	920.000	565.000	843.000	582.000	483.000	486.000	700.000	600.000	564.000	595.000			
319.000	246.000	1111.000	303.000	1122.000	325.000	877.000	265.000	1129.000	349.000	1117.000	375.000	1089.000	394.000	892.000	347.000	1035.000	416.000	948.000	430.000	605.000	307.000	811.000	434.000	682.000	424.000			
316.000	564.000	1188.000	462.000	1202.000	485.000	924.000	469.000	1213.000	505.000	1208.000	533.000	1186.000	560.000	962.000	554.000	1128.000	597.000	1028.000	632.000	642.000	561.000	884.000	661.000	742.000	673.000			
276.000	430.000	1138.000	422.000	1155.000	448.000	880.000	402.000	1157.000	470.000	1146.000	497.000	1111.000	523.000	918.000	494.000	1058.000	549.000	965.000	574.000	605.000	469.000	828.000	587.000	685.000	588.000			
333.000	449.000	1125.000	512.000	1147.000	539.000	897.000	480.000	1151.000	562.000	1139.000	585.000	1106.000	605.000	925.000	568.000	1057.000	630.000	965.000	647.000	632.000	523.000	836.000	652.000	700.000	641.000			
