path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 040.gif	1 : TPN 040 13	FB-13	NA	NA	343.000	421.000	1136.000	397.000	1149.000	419.000	909.000	385.000	1157.000	446.000	1149.000	467.000	1120.000	487.000	934.000	471.000	1062.000	511.000	978.000	533.000	630.000	452.000	855.000	556.000	719.000	563.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 043.gif	2 : TPN 043 13	FB-13	NA	NA	389.000	413.000	1216.000	399.000	1233.000	425.000	961.000	391.000	1240.000	450.000	1234.000	481.000	1201.000	506.000	1000.000	473.000	1143.000	532.000	1065.000	553.000	693.000	452.000	912.000	572.000	770.000	567.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 046.gif	3 : TPN 046 13	FB-13	NA	NA	306.000	426.000	1073.000	422.000	1085.000	442.000	845.000	405.000	1091.000	463.000	1084.000	485.000	1052.000	508.000	879.000	486.000	999.000	532.000	923.000	553.000	577.000	464.000	797.000	574.000	667.000	578.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 082.gif	4 : TPN 082 13	FB-13	NA	NA	309.000	444.000	1162.000	422.000	1183.000	447.000	909.000	403.000	1191.000	471.000	1189.000	498.000	1160.000	524.000	954.000	497.000	1091.000	551.000	1007.000	575.000	631.000	467.000	859.000	593.000	714.000	589.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 088.gif	5 : TPN 088 13	FB-13	NA	NA	244.000	445.000	1060.000	411.000	1076.000	438.000	813.000	398.000	1085.000	465.000	1080.000	489.000	1047.000	511.000	854.000	486.000	984.000	537.000	909.000	558.000	546.000	472.000	781.000	580.000	645.000	586.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 089.gif	6 : TPN 089 13	FB-13	NA	NA	290.000	459.000	1102.000	449.000	1120.000	475.000	856.000	431.000	1126.000	499.000	1119.000	524.000	1091.000	544.000	897.000	512.000	1032.000	565.000	944.000	585.000	584.000	490.000	814.000	597.000	676.000	601.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 091.gif	7 : TPN 091 13	FB-13	NA	NA	293.000	517.000	1127.000	509.000	1139.000	533.000	877.000	488.000	1145.000	564.000	1134.000	589.000	1109.000	606.000	923.000	582.000	1037.000	638.000	963.000	659.000	596.000	551.000	823.000	676.000	694.000	674.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 092.gif	8 : TPN 092 13	FB-13	NA	NA	180.000	491.000	1002.000	504.000	1016.000	531.000	740.000	479.000	1026.000	559.000	1021.000	581.000	988.000	605.000	798.000	573.000	927.000	630.000	842.000	649.000	478.000	544.000	705.000	667.000	566.000	663.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 126-1.gif	9 : TPN 126 13	FB-13	NA	NA	487.000	470.000	1266.000	417.000	1281.000	440.000	1026.000	410.000	1287.000	467.000	1282.000	488.000	1255.000	514.000	1049.000	485.000	1209.000	537.000	1121.000	560.000	777.000	480.000	992.000	580.000	853.000	580.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 131.gif	10 : TPN 131 13	FB-13	NA	NA	268.000	368.000	1088.000	391.000	1097.000	412.000	835.000	360.000	1100.000	441.000	1091.000	466.000	1065.000	487.000	866.000	452.000	1008.000	512.000	911.000	530.000	565.000	415.000	784.000	543.000	645.000	532.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 171.gif	11 : TPN 171 13	FB-13	NA	NA	468.000	462.000	1276.000	461.000	1284.000	479.000	1056.000	448.000	1289.000	504.000	1281.000	530.000	1240.000	550.000	1084.000	524.000	1180.000	572.000	1099.000	587.000	780.000	503.000	981.000	604.000	840.000	599.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 178.gif	12 : TPN 178 13	FB-13	NA	NA	394.000	496.000	1194.000	498.000	1218.000	526.000	942.000	471.000	1222.000	552.000	1219.000	572.000	1187.000	596.000	975.000	554.000	1122.000	620.000	1043.000	639.000	678.000	531.000	898.000	652.000	761.000	642.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 212.gif	13 : TPN 212 13	FB-13	NA	NA	309.000	550.000	1070.000	533.000	1085.000	556.000	836.000	513.000	1088.000	580.000	1085.000	602.000	1059.000	625.000	843.000	590.000	1007.000	645.000	923.000	667.000	572.000	576.000	793.000	686.000	671.000	684.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 213.gif	14 : TPN 213 13	FB-13	NA	NA	383.000	423.000	1116.000	419.000	1127.000	438.000	896.000	410.000	1132.000	456.000	1130.000	483.000	1097.000	509.000	904.000	483.000	1045.000	533.000	964.000	554.000	629.000	463.000	842.000	567.000	725.000	563.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 214.gif	15 : TPN 214 13	FB-13	NA	NA	278.000	406.000	1043.000	401.000	1057.000	424.000	796.000	391.000	1062.000	448.000	1061.000	472.000	1034.000	499.000	813.000	471.000	976.000	524.000	882.000	551.000	541.000	450.000	752.000	569.000	635.000	566.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 215.gif	16 : TPN 215 13	FB-13	NA	NA	401.000	295.000	1201.000	285.000	1216.000	310.000	951.000	268.000	1224.000	331.000	1219.000	359.000	1192.000	383.000	983.000	350.000	1132.000	408.000	1040.000	429.000	672.000	323.000	908.000	443.000	775.000	439.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TPN/TPNFB	TPN 216.gif	17 : TPN 216 13	FB-13	NA	NA	327.000	497.000	1052.000	482.000	1065.000	505.000	836.000	472.000	1069.000	524.000	1067.000	550.000	1036.000	572.000	847.000	542.000	991.000	593.000	913.000	614.000	577.000	527.000	796.000	629.000	675.000	629.000			
