1 20 26 0	from C:/Users/vmc04/Dropbox/Homework/RMOMC 13.txt - TPS like internal (simplified) format - can be converted to other format by using TET	
386.000	526.000	1129.000	543.000	1144.000	562.000	931.000	523.000	1150.000	582.000	1143.000	602.000	1110.000	625.000	950.000	594.000	1062.000	642.000	993.000	656.000	693.000	567.000	879.000	668.000	755.000	665.000			
257.000	428.000	1028.000	332.000	1045.000	350.000	820.000	348.000	1056.000	363.000	1057.000	392.000	1023.000	419.000	848.000	415.000	969.000	451.000	898.000	477.000	579.000	430.000	778.000	501.000	647.000	514.000			
359.000	266.000	1146.000	446.000	1159.000	469.000	934.000	384.000	1162.000	495.000	1154.000	518.000	1120.000	534.000	939.000	464.000	1047.000	542.000	967.000	542.000	663.000	376.000	847.000	529.000	703.000	490.000			
347.000	394.000	1049.000	614.000	1055.000	636.000	855.000	534.000	1057.000	661.000	1043.000	680.000	1007.000	692.000	847.000	611.000	947.000	694.000	877.000	692.000	621.000	519.000	768.000	670.000	639.000	630.000			
468.000	498.000	1295.000	532.000	1306.000	551.000	1052.000	500.000	1313.000	571.000	1304.000	595.000	1270.000	615.000	1082.000	578.000	1198.000	638.000	1112.000	655.000	788.000	545.000	1006.000	663.000	858.000	650.000			
226.000	476.000	956.000	618.000	975.000	648.000	752.000	565.000	981.000	674.000	976.000	691.000	942.000	709.000	763.000	642.000	885.000	719.000	785.000	720.000	504.000	566.000	682.000	705.000	550.000	682.000			
329.000	549.000	1079.000	595.000	1090.000	617.000	875.000	565.000	1096.000	638.000	1089.000	662.000	1056.000	679.000	908.000	640.000	1009.000	693.000	927.000	705.000	637.000	606.000	805.000	713.000	667.000	700.000			
484.000	494.000	1224.000	568.000	1240.000	591.000	1030.000	536.000	1245.000	611.000	1241.000	634.000	1215.000	649.000	1052.000	606.000	1146.000	663.000	1082.000	670.000	762.000	557.000	955.000	670.000	829.000	647.000			
283.000	374.000	1045.000	474.000	1061.000	495.000	832.000	431.000	1065.000	519.000	1057.000	544.000	1022.000	560.000	855.000	509.000	967.000	575.000	889.000	589.000	582.000	453.000	772.000	588.000	631.000	569.000			
347.000	578.000	1030.000	509.000	1063.000	531.000	859.000	513.000	1073.000	553.000	1073.000	575.000	1044.000	598.000	887.000	584.000	1006.000	624.000	920.000	647.000	640.000	592.000	823.000	676.000	694.000	690.000			
295.000	623.000	1055.000	474.000	1074.000	494.000	841.000	502.000	1085.000	513.000	1085.000	538.000	1052.000	565.000	883.000	567.000	1004.000	596.000	931.000	630.000	623.000	598.000	828.000	661.000	684.000	690.000			
333.000	430.000	1084.000	615.000	1093.000	636.000	873.000	544.000	1096.000	658.000	1089.000	677.000	1052.000	693.000	892.000	626.000	995.000	702.000	921.000	700.000	617.000	535.000	795.000	683.000	653.000	646.000			
366.000	552.000	1147.000	639.000	1162.000	659.000	933.000	598.000	1168.000	681.000	1160.000	708.000	1122.000	727.000	952.000	678.000	1058.000	742.000	972.000	750.000	669.000	621.000	866.000	753.000	714.000	733.000			
214.000	563.000	989.000	287.000	1012.000	301.000	776.000	351.000	1033.000	320.000	1034.000	347.000	1010.000	382.000	828.000	416.000	971.000	423.000	890.000	470.000	544.000	491.000	785.000	531.000	659.000	574.000			
305.000	596.000	1143.000	564.000	1160.000	583.000	932.000	558.000	1169.000	603.000	1169.000	632.000	1139.000	656.000	952.000	633.000	1078.000	682.000	982.000	704.000	660.000	624.000	866.000	719.000	721.000	723.000			
455.000	639.000	1141.000	399.000	1160.000	409.000	952.000	456.000	1178.000	434.000	1175.000	453.000	1157.000	478.000	986.000	513.000	1113.000	518.000	1046.000	565.000	746.000	580.000	956.000	611.000	827.000	656.000			
331.000	366.000	1082.000	532.000	1095.000	554.000	876.000	475.000	1097.000	578.000	1086.000	600.000	1045.000	611.000	874.000	544.000	988.000	619.000	907.000	617.000	614.000	468.000	788.000	609.000	648.000	579.000			
196.000	426.000	943.000	368.000	964.000	386.000	740.000	374.000	974.000	410.000	974.000	431.000	940.000	456.000	811.000	447.000	901.000	479.000	833.000	502.000	505.000	440.000	707.000	525.000	571.000	538.000			
180.000	623.000	993.000	675.000	1007.000	698.000	783.000	657.000	1013.000	721.000	1006.000	741.000	974.000	767.000	813.000	736.000	928.000	786.000	841.000	799.000	512.000	693.000	711.000	807.000	551.000	797.000			
283.000	358.000	1001.000	376.000	1021.000	401.000	800.000	360.000	1024.000	417.000	1019.000	436.000	997.000	453.000	823.000	428.000	936.000	473.000	859.000	488.000	554.000	393.000	742.000	497.000	609.000	491.000			
