1 20 26 0	from C:/Users/vmc04/Desktop/Lab reared wings for landmarking/13/TLC/TLCMB/coord_Jul24.txt - TPS like internal (simplified) format - can be converted to other format by using TET	
278.000	589.000	1063.000	495.000	1082.000	512.000	865.000	508.000	1092.000	532.000	1091.000	557.000	1064.000	582.000	893.000	575.000	999.000	614.000	928.000	635.000	605.000	591.000	807.000	662.000	664.000	675.000			
175.000	607.000	1002.000	583.000	1020.000	606.000	783.000	569.000	1029.000	628.000	1031.000	651.000	975.000	679.000	820.000	647.000	924.000	694.000	859.000	711.000	524.000	636.000	737.000	732.000	587.000	732.000			
161.000	561.000	1002.000	559.000	1018.000	576.000	783.000	547.000	1026.000	595.000	1022.000	622.000	988.000	647.000	802.000	621.000	926.000	673.000	845.000	690.000	508.000	599.000	720.000	704.000	570.000	700.000			
108.000	395.000	952.000	298.000	963.000	313.000	724.000	307.000	977.000	335.000	975.000	361.000	941.000	388.000	765.000	382.000	881.000	413.000	804.000	441.000	447.000	394.000	670.000	476.000	511.000	488.000			
128.000	568.000	925.000	620.000	933.000	637.000	719.000	589.000	942.000	660.000	936.000	688.000	904.000	709.000	733.000	668.000	847.000	729.000	765.000	736.000	458.000	634.000	647.000	746.000	512.000	733.000			
297.000	458.000	1117.000	465.000	1138.000	488.000	897.000	453.000	1149.000	514.000	1140.000	539.000	1105.000	554.000	933.000	524.000	1046.000	573.000	956.000	587.000	628.000	494.000	829.000	595.000	669.000	585.000			
254.000	405.000	1050.000	375.000	1067.000	392.000	835.000	359.000	1074.000	411.000	1069.000	433.000	1034.000	452.000	863.000	424.000	981.000	470.000	902.000	485.000	579.000	416.000	787.000	501.000	640.000	507.000			
313.000	458.000	1155.000	479.000	1171.000	496.000	955.000	463.000	1179.000	518.000	1171.000	544.000	1134.000	567.000	970.000	539.000	1082.000	587.000	995.000	602.000	647.000	508.000	868.000	617.000	720.000	614.000			
328.000	452.000	1100.000	437.000	1116.000	458.000	888.000	426.000	1121.000	478.000	1118.000	502.000	1088.000	523.000	907.000	494.000	1020.000	545.000	941.000	558.000	646.000	480.000	825.000	567.000	682.000	566.000			
332.000	456.000	1083.000	427.000	1104.000	448.000	889.000	425.000	1113.000	469.000	1108.000	491.000	1080.000	513.000	912.000	489.000	1028.000	534.000	948.000	550.000	644.000	494.000	831.000	571.000	685.000	581.000			
285.000	679.000	1067.000	777.000	1078.000	799.000	853.000	735.000	1084.000	828.000	1078.000	848.000	1040.000	863.000	868.000	812.000	977.000	877.000	894.000	883.000	586.000	760.000	775.000	878.000	619.000	858.000			
424.000	469.000	1207.000	301.000	1226.000	318.000	985.000	330.000	1237.000	335.000	1238.000	355.000	1215.000	382.000	1030.000	398.000	1167.000	417.000	1093.000	456.000	740.000	440.000	967.000	497.000	819.000	526.000			
315.000	297.000	1212.000	378.000	1228.000	405.000	963.000	331.000	1231.000	427.000	1223.000	455.000	1187.000	471.000	987.000	417.000	1108.000	488.000	1025.000	500.000	680.000	369.000	891.000	499.000	729.000	482.000			
138.000	872.000	965.000	977.000	974.000	1000.000	729.000	932.000	980.000	1027.000	980.000	1054.000	954.000	1079.000	763.000	1019.000	871.000	1086.000	795.000	1091.000	455.000	956.000	653.000	1091.000	496.000	1063.000			
363.000	489.000	1223.000	435.000	1240.000	454.000	983.000	434.000	1247.000	474.000	1244.000	500.000	1209.000	525.000	1021.000	511.000	1161.000	551.000	1069.000	577.000	710.000	511.000	938.000	602.000	788.000	610.000			
382.000	605.000	1171.000	662.000	1187.000	689.000	954.000	632.000	1191.000	711.000	1184.000	735.000	1145.000	756.000	980.000	714.000	1086.000	775.000	1000.000	788.000	688.000	670.000	874.000	791.000	729.000	770.000			
421.000	442.000	1262.000	502.000	1274.000	520.000	1043.000	473.000	1282.000	542.000	1277.000	569.000	1239.000	592.000	1061.000	550.000	1181.000	612.000	1096.000	624.000	759.000	508.000	966.000	631.000	823.000	624.000			
133.000	573.000	996.000	515.000	1012.000	533.000	776.000	518.000	1022.000	557.000	1020.000	585.000	986.000	609.000	794.000	596.000	930.000	636.000	843.000	661.000	474.000	593.000	714.000	690.000	568.000	703.000			
250.000	838.000	1030.000	755.000	1048.000	771.000	819.000	771.000	1055.000	790.000	1053.000	814.000	1019.000	843.000	858.000	838.000	962.000	872.000	882.000	899.000	583.000	851.000	778.000	923.000	639.000	938.000			
468.000	593.000	1256.000	448.000	1273.000	467.000	1038.000	476.000	1286.000	484.000	1286.000	511.000	1258.000	541.000	1095.000	548.000	1211.000	575.000	1132.000	608.000	787.000	578.000	1022.000	643.000	882.000	669.000			
