path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 103.gif	1 : RPV 103 13	FA-13	NA	NA	237.000	259.000	1082.000	388.000	1097.000	415.000	839.000	335.000	1100.000	446.000	1087.000	471.000	1059.000	491.000	853.000	428.000	995.000	511.000	899.000	524.000	543.000	350.000	749.000	517.000	607.000	491.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 185.gif	2 : RPV 185 13	FA-13	NA	NA	456.000	506.000	1268.000	405.000	1298.000	432.000	1034.000	420.000	1307.000	460.000	1301.000	485.000	1274.000	508.000	1080.000	500.000	1220.000	540.000	1136.000	571.000	774.000	509.000	1003.000	602.000	859.000	612.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 191.gif	3 : RPV 191 13	FA-13	NA	NA	246.000	792.000	1008.000	478.000	1038.000	497.000	778.000	558.000	1058.000	523.000	1058.000	549.000	1038.000	581.000	849.000	621.000	986.000	631.000	907.000	686.000	553.000	720.000	805.000	744.000	667.000	797.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 195-1.gif	4 : RPV 195 13	FA-13	NA	NA	207.000	416.000	1024.000	286.000	1048.000	312.000	790.000	308.000	1056.000	331.000	1053.000	358.000	1025.000	386.000	838.000	386.000	970.000	424.000	888.000	460.000	520.000	412.000	764.000	497.000	623.000	516.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 280.gif	5 : RPV 280 13	FA-13	NA	NA	434.000	280.000	1200.000	472.000	1212.000	505.000	974.000	402.000	1212.000	530.000	1200.000	550.000	1161.000	568.000	1000.000	498.000	1102.000	577.000	1013.000	577.000	716.000	399.000	882.000	557.000	756.000	524.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 281.gif	6 : RPV 281 13	FA-13	NA	NA	392.000	316.000	1100.000	618.000	1108.000	647.000	895.000	520.000	1103.000	679.000	1086.000	700.000	1049.000	709.000	905.000	619.000	984.000	712.000	898.000	697.000	640.000	476.000	789.000	663.000	665.000	607.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 366.gif	7 : RPV 366 13	FA-13	NA	NA	289.000	579.000	1122.000	543.000	1138.000	565.000	884.000	532.000	1150.000	592.000	1141.000	618.000	1116.000	639.000	901.000	612.000	1052.000	662.000	963.000	688.000	597.000	605.000	832.000	710.000	682.000	710.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 372.gif	8 : RPV 372 13	FA-13	NA	NA	211.000	518.000	1062.000	603.000	1074.000	629.000	801.000	555.000	1076.000	653.000	1070.000	682.000	1039.000	703.000	833.000	650.000	970.000	722.000	872.000	736.000	532.000	599.000	745.000	740.000	599.000	723.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 374.gif	9 : RPV 374 13	FA-13	NA	NA	331.000	528.000	1183.000	401.000	1203.000	425.000	900.000	426.000	1224.000	454.000	1213.000	479.000	1188.000	508.000	960.000	510.000	1135.000	545.000	1052.000	581.000	655.000	532.000	921.000	623.000	767.000	643.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 461.gif	10 : RPV 461 13	FA-13	NA	NA	266.000	437.000	948.000	662.000	960.000	692.000	741.000	576.000	963.000	723.000	952.000	745.000	910.000	755.000	754.000	668.000	850.000	758.000	771.000	750.000	512.000	561.000	656.000	729.000	538.000	688.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 462-1.gif	11 : RPV 462 13	FA-13	NA	NA	219.000	778.000	930.000	569.000	953.000	589.000	693.000	613.000	962.000	606.000	959.000	625.000	945.000	650.000	753.000	677.000	897.000	691.000	830.000	734.000	500.000	736.000	714.000	783.000	585.000	818.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 502-1.gif	12 : RPV 502 13	FA-13	NA	NA	344.000	635.000	1213.000	595.000	1229.000	619.000	952.000	583.000	1239.000	643.000	1230.000	672.000	1200.000	692.000	1000.000	668.000	1153.000	717.000	1063.000	745.000	673.000	657.000	919.000	767.000	765.000	771.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 503.gif	13 : RPV 503 13	FA-13	NA	NA	297.000	560.000	1055.000	289.000	1075.000	309.000	782.000	359.000	1084.000	328.000	1083.000	353.000	1062.000	386.000	859.000	417.000	1020.000	426.000	954.000	468.000	588.000	494.000	828.000	527.000	689.000	576.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 545.gif	14 : RPV 545 13	FA-13	NA	NA	230.000	361.000	1017.000	559.000	1026.000	586.000	778.000	475.000	1024.000	608.000	1011.000	631.000	977.000	646.000	785.000	563.000	920.000	661.000	838.000	665.000	519.000	477.000	706.000	646.000	563.000	608.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 549-1.gif	15 : RPV 549 13	FA-13	NA	NA	330.000	366.000	1200.000	261.000	1217.000	281.000	929.000	276.000	1229.000	303.000	1228.000	330.000	1205.000	358.000	984.000	358.000	1144.000	401.000	1054.000	438.000	662.000	377.000	920.000	472.000	773.000	487.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 591-1.gif	16 : RPV 591 13	FA-13	NA	NA	341.000	683.000	1172.000	609.000	1192.000	637.000	923.000	613.000	1199.000	657.000	1198.000	682.000	1161.000	712.000	968.000	701.000	1108.000	740.000	1023.000	771.000	658.000	699.000	886.000	799.000	753.000	810.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 602-1.gif	17 : RPV 602 13	FA-13	NA	NA	421.000	446.000	1327.000	436.000	1344.000	463.000	1059.000	421.000	1354.000	486.000	1348.000	511.000	1312.000	544.000	1092.000	515.000	1251.000	575.000	1156.000	599.000	761.000	495.000	1004.000	622.000	855.000	622.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 635-1.gif	18 : RPV 635 13	FA-13	NA	NA	172.000	849.000	925.000	600.000	954.000	621.000	712.000	657.000	970.000	647.000	972.000	673.000	949.000	703.000	768.000	729.000	899.000	743.000	818.000	788.000	469.000	797.000	703.000	839.000	573.000	882.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 649.gif	19 : RPV 649 13	FA-13	NA	NA	433.000	590.000	1208.000	274.000	1230.000	293.000	966.000	355.000	1247.000	312.000	1251.000	339.000	1228.000	380.000	1046.000	421.000	1191.000	423.000	1106.000	483.000	748.000	512.000	991.000	543.000	872.000	591.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 688-1.gif	20 : RPV 688 13	FA-13	NA	NA	355.000	494.000	1151.000	607.000	1167.000	635.000	895.000	557.000	1173.000	665.000	1168.000	690.000	1143.000	709.000	928.000	647.000	1075.000	730.000	978.000	740.000	633.000	584.000	846.000	735.000	707.000	711.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 693-1.gif	21 : RPV 693 13	FA-13	NA	NA	363.000	440.000	1202.000	397.000	1220.000	418.000	905.000	392.000	1235.000	444.000	1233.000	472.000	1199.000	497.000	973.000	475.000	1140.000	526.000	1058.000	551.000	668.000	471.000	909.000	575.000	762.000	580.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFA	RPV 728.gif	22 : RPV 728 13	FA-13	NA	NA	252.000	569.000	1116.000	393.000	1150.000	418.000	862.000	429.000	1167.000	446.000	1163.000	474.000	1138.000	504.000	916.000	511.000	1072.000	547.000	985.000	590.000	600.000	549.000	844.000	638.000	702.000	666.000			
