path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMC	RMO 080-1.gif	1 : RMO 080 18	MC-18	NA	NA	685.000	489.000	888.000	483.000	1133.000	544.000	1147.000	564.000	1151.000	582.000	1144.000	602.000	1107.000	626.000	1062.000	642.000	990.000	656.000	881.000	667.000	689.000	566.000	812.000	576.000	816.000	557.000	852.000	567.000	856.000	545.000	859.000	525.000	937.000	525.000	958.000	595.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMC	RMO 085-1.gif	2 : RMO 085 18	MC-18	NA	NA	561.000	354.000	767.000	316.000	1033.000	334.000	1048.000	351.000	1054.000	363.000	1057.000	391.000	1024.000	420.000	966.000	450.000	893.000	479.000	777.000	503.000	576.000	431.000	688.000	416.000	688.000	395.000	741.000	399.000	738.000	379.000	737.000	358.000	824.000	343.000	846.000	417.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMC	RMO 211.gif	3 : RMO 211 18	MC-18	NA	NA	685.000	298.000	894.000	335.000	1148.000	449.000	1160.000	473.000	1165.000	497.000	1158.000	518.000	1122.000	534.000	1061.000	541.000	969.000	542.000	846.000	528.000	662.000	376.000	778.000	404.000	784.000	384.000	828.000	404.000	836.000	384.000	843.000	365.000	938.000	382.000	941.000	460.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMC	RMO 216.gif	4 : RMO 216 18	MC-18	NA	NA	654.000	440.000	829.000	489.000	1050.000	615.000	1057.000	638.000	1057.000	661.000	1045.000	681.000	1009.000	690.000	946.000	694.000	877.000	690.000	770.000	671.000	621.000	518.000	721.000	553.000	730.000	533.000	763.000	552.000	771.000	531.000	779.000	513.000	858.000	535.000	852.000	612.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMC	RMO 219.gif	5 : RMO 219 18	MC-18	NA	NA	785.000	456.000	1019.000	457.000	1298.000	535.000	1307.000	554.000	1311.000	572.000	1303.000	595.000	1269.000	616.000	1194.000	640.000	1113.000	654.000	1006.000	661.000	793.000	546.000	906.000	548.000	907.000	528.000	958.000	543.000	962.000	518.000	963.000	495.000	1052.000	497.000	1087.000	582.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMC	RMO 221.gif	6 : RMO 221 18	MC-18	NA	NA	535.000	489.000	722.000	517.000	961.000	621.000	974.000	649.000	977.000	674.000	970.000	695.000	933.000	707.000	872.000	718.000	787.000	718.000	680.000	709.000	508.000	566.000	620.000	596.000	627.000	578.000	671.000	602.000	680.000	574.000	684.000	555.000	759.000	566.000	770.000	645.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMC	RMO 311.gif	7 : RMO 311 18	MC-18	NA	NA	641.000	525.000	839.000	526.000	1080.000	597.000	1092.000	617.000	1096.000	639.000	1091.000	661.000	1058.000	680.000	1006.000	695.000	929.000	708.000	805.000	712.000	636.000	599.000	736.000	606.000	740.000	592.000	789.000	603.000	787.000	581.000	790.000	561.000	883.000	567.000	909.000	642.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMC	RMO 312-1.gif	8 : RMO 312 18	MC-18	NA	NA	779.000	488.000	978.000	496.000	1227.000	569.000	1240.000	591.000	1248.000	613.000	1243.000	634.000	1210.000	650.000	1151.000	664.000	1085.000	669.000	958.000	669.000	770.000	560.000	889.000	574.000	890.000	556.000	942.000	572.000	942.000	550.000	943.000	531.000	1045.000	537.000	1055.000	610.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMC	RMO 403-1.gif	9 : RMO 403 18	MC-18	NA	NA	593.000	367.000	803.000	388.000	1047.000	475.000	1061.000	499.000	1065.000	519.000	1057.000	544.000	1023.000	560.000	972.000	576.000	890.000	588.000	771.000	589.000	578.000	452.000	698.000	468.000	701.000	451.000	746.000	467.000	748.000	445.000	754.000	426.000	843.000	429.000	858.000	511.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMC	RMO 404.gif	10 : RMO 404 18	MC-18	NA	NA	622.000	509.000	817.000	482.000	1037.000	511.000	1064.000	535.000	1077.000	555.000	1076.000	575.000	1043.000	599.000	1004.000	621.000	923.000	648.000	824.000	672.000	633.000	590.000	738.000	586.000	739.000	562.000	783.000	572.000	780.000	546.000	780.000	522.000	870.000	515.000	894.000	584.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMC	RMO 442-1.gif	11 : RMO 442 18	MC-18	NA	NA	598.000	518.000	801.000	472.000	1060.000	476.000	1079.000	498.000	1085.000	514.000	1083.000	538.000	1051.000	566.000	999.000	597.000	932.000	628.000	827.000	663.000	628.000	598.000	734.000	577.000	730.000	560.000	778.000	561.000	775.000	534.000	773.000	514.000	849.000	498.000	893.000	568.000			
