path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/ARS/ARSMA	ARS 023.gif	1 : ARS 023 18	MA-18	NA	NA	647.000	416.000	846.000	345.000	1123.000	327.000	1134.000	336.000	1152.000	357.000	1159.000	383.000	1131.000	419.000	1085.000	457.000	1007.000	496.000	902.000	545.000	684.000	500.000	785.000	470.000	778.000	447.000	827.000	447.000	822.000	420.000	816.000	398.000	914.000	371.000	972.000	443.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/ARS/ARSMA	ARS 032.gif	2 : ARS 032 18	MA-18	NA	NA	726.000	573.000	934.000	506.000	1226.000	513.000	1242.000	535.000	1251.000	553.000	1249.000	575.000	1227.000	601.000	1171.000	643.000	1105.000	674.000	982.000	719.000	757.000	662.000	875.000	633.000	870.000	610.000	923.000	603.000	919.000	585.000	913.000	561.000	1003.000	538.000	1049.000	612.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/ARS/ARSMA	ARS 074.gif	3 : ARS 074 18	MA-18	NA	NA	663.000	438.000	837.000	471.000	1090.000	596.000	1097.000	619.000	1094.000	642.000	1056.000	659.000	1014.000	663.000	969.000	667.000	899.000	672.000	784.000	658.000	634.000	515.000	743.000	547.000	751.000	527.000	793.000	550.000	803.000	528.000	812.000	507.000	905.000	534.000	905.000	616.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/ARS/ARSMA	ARS 078-1.gif	4 : ARS 078 18	MA-18	NA	NA	490.000	752.000	709.000	754.000	974.000	820.000	995.000	846.000	1000.000	867.000	990.000	896.000	946.000	918.000	881.000	940.000	806.000	949.000	684.000	959.000	487.000	842.000	603.000	849.000	602.000	826.000	653.000	838.000	653.000	817.000	652.000	793.000	766.000	798.000	785.000	880.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/ARS/ARSMA	ARS 113.gif	5 : ARS 113 18	MA-18	NA	NA	655.000	412.000	863.000	386.000	1151.000	423.000	1171.000	441.000	1184.000	467.000	1183.000	493.000	1151.000	519.000	1100.000	551.000	1005.000	578.000	875.000	596.000	672.000	506.000	778.000	497.000	778.000	477.000	826.000	481.000	825.000	458.000	825.000	435.000	928.000	430.000	982.000	511.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/ARS/ARSMA	ARS 118.gif	6 : ARS 118 18	MA-18	NA	NA	633.000	458.000	852.000	411.000	1145.000	418.000	1168.000	436.000	1182.000	460.000	1181.000	485.000	1160.000	515.000	1101.000	555.000	1027.000	589.000	900.000	631.000	650.000	560.000	769.000	533.000	766.000	513.000	821.000	511.000	819.000	485.000	814.000	460.000	909.000	445.000	971.000	523.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/ARS/ARSMA	ARS 120.gif	7 : ARS 120 18	MA-18	NA	NA	712.000	389.000	894.000	358.000	1169.000	388.000	1183.000	406.000	1191.000	431.000	1187.000	452.000	1159.000	477.000	1106.000	506.000	1029.000	531.000	913.000	561.000	733.000	481.000	832.000	468.000	829.000	447.000	884.000	450.000	882.000	429.000	880.000	403.000	974.000	394.000	1011.000	470.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/ARS/ARSMA	ARS 164.gif	8 : ARS 164 18	MA-18	NA	NA	731.000	466.000	957.000	413.000	1262.000	417.000	1278.000	430.000	1291.000	451.000	1290.000	475.000	1269.000	508.000	1196.000	551.000	1109.000	585.000	1000.000	621.000	756.000	553.000	875.000	529.000	873.000	508.000	925.000	508.000	923.000	487.000	921.000	464.000	1028.000	441.000	1075.000	519.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/ARS/ARSMA	ARS 165.gif	9 : ARS 165 18	MA-18	NA	NA	529.000	337.000	744.000	296.000	1037.000	318.000	1065.000	343.000	1072.000	367.000	1068.000	395.000	1038.000	422.000	969.000	457.000	878.000	485.000	762.000	515.000	542.000	426.000	666.000	410.000	666.000	390.000	717.000	393.000	719.000	366.000	717.000	343.000	810.000	332.000	854.000	411.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/ARS/ARSMA	ARS 247-1.gif	10 : ARS 247 18	MA-18	NA	NA	789.000	438.000	991.000	422.000	1245.000	468.000	1258.000	487.000	1267.000	504.000	1262.000	538.000	1235.000	557.000	1181.000	584.000	1101.000	603.000	991.000	618.000	794.000	530.000	891.000	520.000	892.000	500.000	943.000	506.000	944.000	483.000	943.000	462.000	1039.000	461.000	1065.000	534.000			
