path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/APR/APRFB	APR 068.gif	1 : APR 068 13	FB 13	NA	NA	255.000	502.000	1050.000	346.000	1061.000	364.000	799.000	369.000	1072.000	387.000	1072.000	410.000	1044.000	438.000	856.000	450.000	989.000	475.000	902.000	514.000	571.000	483.000	790.000	557.000	664.000	583.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/APR/APRFB	APR 074-1.gif	2 : APR 074 13	FB 13	NA	NA	371.000	508.000	1151.000	454.000	1166.000	475.000	904.000	444.000	1173.000	505.000	1165.000	525.000	1136.000	545.000	944.000	528.000	1079.000	574.000	996.000	599.000	665.000	524.000	870.000	622.000	747.000	625.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/APR/APRFB	APR 081-1.gif	3 : APR 081 13	FB 13	NA	NA	288.000	501.000	1010.000	603.000	1021.000	625.000	785.000	553.000	1029.000	659.000	1018.000	678.000	986.000	696.000	810.000	639.000	928.000	713.000	847.000	723.000	558.000	578.000	754.000	717.000	616.000	695.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/APR/APRFB	APR 100.gif	4 : APR 100 13	FB 13	NA	NA	467.000	357.000	1250.000	619.000	1257.000	647.000	1025.000	522.000	1254.000	672.000	1236.000	696.000	1201.000	710.000	1030.000	620.000	1148.000	715.000	1048.000	711.000	753.000	497.000	930.000	691.000	788.000	641.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/APR/APRFB	APR 122.gif	5 : APR 122 13	FB 13	NA	NA	245.000	491.000	968.000	164.000	996.000	182.000	754.000	247.000	1013.000	203.000	1014.000	228.000	998.000	253.000	802.000	311.000	944.000	306.000	885.000	356.000	536.000	407.000	775.000	427.000	644.000	479.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/APR/APRFB	APR 172.gif	6 : APR 172 13	FB 13	NA	NA	415.000	323.000	1233.000	493.000	1243.000	521.000	985.000	419.000	1244.000	551.000	1231.000	576.000	1187.000	588.000	1009.000	515.000	1113.000	597.000	1035.000	604.000	714.000	432.000	904.000	590.000	772.000	565.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/APR/APRFB	APR 208-1.gif	7 : APR 208 13	FB 13	NA	NA	162.000	693.000	965.000	493.000	981.000	511.000	706.000	535.000	988.000	531.000	987.000	558.000	962.000	588.000	773.000	611.000	917.000	629.000	830.000	676.000	469.000	658.000	701.000	722.000	575.000	757.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/APR/APRFB	APR 253.gif	8 : APR 253 13	FB 13	NA	NA	309.000	695.000	1049.000	426.000	1063.000	441.000	820.000	486.000	1076.000	463.000	1077.000	488.000	1056.000	522.000	890.000	554.000	1013.000	558.000	942.000	610.000	597.000	633.000	821.000	671.000	687.000	713.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/APR/APRFB	APR 256.gif	9 : APR 256 13	FB 13	NA	NA	439.000	447.000	1193.000	374.000	1218.000	403.000	969.000	381.000	1227.000	427.000	1220.000	453.000	1186.000	476.000	1013.000	461.000	1131.000	503.000	1053.000	531.000	727.000	462.000	931.000	558.000	796.000	567.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/APR/APRFB	APR 259-1.gif	10 : APR 259 13	FB 13	NA	NA	254.000	822.000	967.000	741.000	974.000	756.000	743.000	747.000	986.000	780.000	980.000	806.000	953.000	829.000	791.000	823.000	912.000	858.000	836.000	888.000	524.000	831.000	722.000	917.000	589.000	926.000			
