path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRMC	APR 097-1.gif	1 : APR 097 18	MC-18	NA	NA	501.000	641.000	709.000	671.000	963.000	779.000	986.000	818.000	988.000	844.000	977.000	864.000	936.000	881.000	871.000	888.000	780.000	889.000	656.000	880.000	469.000	734.000	598.000	756.000	605.000	736.000	652.000	757.000	659.000	731.000	664.000	709.000	757.000	728.000	772.000	814.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRMC	APR 142.gif	2 : APR 142 18	MC-18	NA	NA	685.000	479.000	868.000	539.000	1099.000	696.000	1103.000	720.000	1101.000	741.000	1087.000	759.000	1049.000	766.000	989.000	763.000	914.000	751.000	803.000	719.000	646.000	554.000	753.000	597.000	762.000	577.000	807.000	603.000	817.000	586.000	832.000	567.000	904.000	594.000	896.000	667.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRMC	APR 143-1.gif	3 : APR 143 18	MC-18	NA	NA	615.000	573.000	817.000	498.000	1124.000	469.000	1142.000	485.000	1151.000	502.000	1148.000	525.000	1123.000	556.000	1079.000	594.000	1013.000	635.000	890.000	694.000	641.000	661.000	770.000	625.000	761.000	600.000	825.000	589.000	821.000	566.000	814.000	544.000	893.000	514.000	943.000	584.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRMC	APR 178-1.gif	4 : APR 178 18	MC-18	NA	NA	566.000	379.000	760.000	290.000	1001.000	248.000	1022.000	262.000	1035.000	278.000	1038.000	297.000	1013.000	328.000	974.000	361.000	912.000	401.000	821.000	457.000	595.000	448.000	713.000	402.000	706.000	385.000	745.000	379.000	739.000	363.000	727.000	341.000	811.000	308.000	865.000	360.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRMC	APR 186.gif	5 : APR 186 18	MC-18	NA	NA	627.000	556.000	817.000	559.000	1060.000	634.000	1075.000	659.000	1078.000	681.000	1072.000	698.000	1035.000	714.000	980.000	728.000	899.000	736.000	786.000	739.000	621.000	632.000	723.000	642.000	726.000	620.000	765.000	634.000	768.000	613.000	773.000	593.000	839.000	595.000	883.000	674.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRMC	APR 231.gif	6 : APR 231 18	MC-18	NA	NA	584.000	488.000	759.000	439.000	1023.000	435.000	1049.000	458.000	1059.000	476.000	1056.000	496.000	1024.000	521.000	980.000	547.000	916.000	578.000	800.000	614.000	595.000	558.000	696.000	540.000	694.000	521.000	749.000	523.000	747.000	501.000	743.000	481.000	825.000	463.000	864.000	523.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRMC	APR 266-1.gif	7 : APR 266 18	MC-18	NA	NA	691.000	553.000	880.000	515.000	1147.000	543.000	1164.000	559.000	1169.000	579.000	1165.000	604.000	1131.000	630.000	1075.000	659.000	1003.000	687.000	900.000	720.000	711.000	641.000	818.000	628.000	815.000	606.000	856.000	607.000	856.000	584.000	852.000	561.000	938.000	546.000	964.000	625.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRMC	APR 312.gif	8 : APR 312 18	MC-18	NA	NA	590.000	484.000	772.000	387.000	1042.000	329.000	1067.000	343.000	1083.000	359.000	1088.000	382.000	1066.000	417.000	1029.000	460.000	963.000	510.000	848.000	574.000	636.000	563.000	733.000	514.000	723.000	494.000	773.000	484.000	765.000	463.000	756.000	441.000	836.000	403.000	896.000	464.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRMC	APR 400-1.gif	9 : APR 400 18	MC-18	NA	NA	700.000	515.000	891.000	501.000	1137.000	556.000	1152.000	579.000	1156.000	600.000	1149.000	624.000	1121.000	644.000	1074.000	664.000	995.000	684.000	889.000	697.000	699.000	591.000	805.000	595.000	806.000	576.000	855.000	587.000	857.000	562.000	857.000	541.000	929.000	542.000	943.000	611.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/APR/APRMC	APR 402-1.gif	10 : APR 402 18	MC-18	NA	NA	360.000	533.000	561.000	449.000	818.000	419.000	838.000	437.000	846.000	452.000	848.000	475.000	827.000	500.000	785.000	536.000	718.000	582.000	625.000	630.000	397.000	612.000	511.000	571.000	502.000	551.000	551.000	544.000	545.000	521.000	539.000	501.000	603.000	472.000	658.000	535.000			
