path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCFB	TLC 130.gif	1 : TLC 130 18	FB-18	NA	NA	741.000	321.000	964.000	289.000	1233.000	324.000	1237.000	339.000	1252.000	364.000	1248.000	383.000	1214.000	406.000	1166.000	430.000	1094.000	459.000	967.000	486.000	748.000	404.000	853.000	393.000	851.000	375.000	910.000	381.000	907.000	356.000	906.000	330.000	989.000	324.000	1022.000	398.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCFB	TLC 132.gif	2 : TLC 132 18	FB-18	NA	NA	531.000	416.000	773.000	410.000	1043.000	495.000	1053.000	516.000	1056.000	536.000	1051.000	568.000	1020.000	587.000	964.000	610.000	871.000	626.000	736.000	632.000	517.000	498.000	643.000	512.000	645.000	488.000	700.000	502.000	701.000	478.000	699.000	455.000	804.000	457.000	823.000	544.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCFB	TLC 166.gif	3 : TLC 166 18	FB-18	NA	NA	497.000	273.000	731.000	290.000	1008.000	398.000	1022.000	426.000	1026.000	453.000	1016.000	481.000	981.000	501.000	913.000	520.000	831.000	525.000	683.000	516.000	481.000	352.000	617.000	384.000	623.000	362.000	677.000	387.000	677.000	361.000	681.000	333.000	780.000	350.000	800.000	447.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCFB	TLC 176-1.gif	4 : TLC 176 18	FB-18	NA	NA	452.000	467.000	667.000	409.000	967.000	421.000	988.000	443.000	999.000	467.000	998.000	492.000	970.000	518.000	916.000	554.000	828.000	591.000	694.000	630.000	474.000	552.000	609.000	535.000	604.000	513.000	664.000	517.000	660.000	491.000	656.000	463.000	754.000	447.000	789.000	530.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCFB	TLC 178.gif	5 : TLC 178 18	FB-18	NA	NA	652.000	407.000	862.000	410.000	1158.000	500.000	1176.000	530.000	1182.000	556.000	1176.000	582.000	1145.000	608.000	1074.000	629.000	987.000	642.000	838.000	637.000	639.000	497.000	769.000	516.000	774.000	495.000	824.000	510.000	824.000	483.000	831.000	458.000	931.000	468.000	961.000	565.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCFB	TLC 210-1.gif	6 : TLC 210 18	FB-18	NA	NA	547.000	491.000	754.000	415.000	1038.000	399.000	1064.000	421.000	1077.000	440.000	1076.000	466.000	1057.000	495.000	1004.000	536.000	938.000	571.000	806.000	627.000	566.000	577.000	684.000	547.000	677.000	523.000	736.000	523.000	727.000	496.000	721.000	473.000	822.000	446.000	882.000	518.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCFB	TLC 215-1.gif	7 : TLC 215 18	FB-18	NA	NA	583.000	186.000	787.000	172.000	1048.000	233.000	1063.000	257.000	1067.000	278.000	1060.000	298.000	1034.000	317.000	983.000	336.000	911.000	354.000	779.000	365.000	584.000	266.000	695.000	265.000	697.000	246.000	747.000	257.000	749.000	236.000	748.000	215.000	826.000	214.000	865.000	291.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCFB	TLC 218.gif	8 : TLC 218 18	FB-18	NA	NA	505.000	418.000	717.000	400.000	999.000	457.000	1018.000	486.000	1025.000	512.000	1021.000	535.000	989.000	558.000	935.000	584.000	850.000	610.000	722.000	625.000	503.000	510.000	623.000	511.000	621.000	486.000	682.000	504.000	681.000	474.000	679.000	451.000	763.000	448.000	801.000	528.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCFB	TLC 256.gif	9 : TLC 256 18	FB-18	NA	NA	618.000	436.000	816.000	429.000	1091.000	507.000	1103.000	528.000	1109.000	559.000	1102.000	584.000	1074.000	602.000	1005.000	621.000	917.000	636.000	799.000	646.000	605.000	522.000	698.000	526.000	701.000	505.000	759.000	520.000	760.000	497.000	761.000	472.000	845.000	476.000	882.000	561.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/TLC/TLCFB	TLC 267.gif	10 : TLC 267 18	FB-18	NA	NA	762.000	463.000	977.000	445.000	1246.000	512.000	1261.000	538.000	1268.000	562.000	1262.000	586.000	1230.000	608.000	1165.000	631.000	1077.000	650.000	950.000	664.000	760.000	557.000	866.000	554.000	866.000	536.000	921.000	546.000	919.000	520.000	920.000	496.000	1017.000	497.000	1043.000	576.000			
