path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TLC/TLCMA	TLC 104-1.gif	1 : TLC 104 13	MA-13	NA	NA	188.000	613.000	983.000	503.000	998.000	520.000	787.000	518.000	1008.000	539.000	1007.000	562.000	975.000	588.000	819.000	591.000	929.000	619.000	848.000	647.000	514.000	605.000	726.000	679.000	581.000	695.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TLC/TLCMA	TLC 114-1.gif	2 : TLC 114 13	MA-13	NA	NA	213.000	653.000	1047.000	586.000	1067.000	603.000	833.000	595.000	1079.000	624.000	1081.000	653.000	1046.000	679.000	861.000	668.000	988.000	709.000	892.000	735.000	546.000	667.000	773.000	758.000	619.000	767.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TLC/TLCMA	TLC 163-1.gif	3 : TLC 163 13	MA-13	NA	NA	309.000	549.000	1136.000	494.000	1158.000	518.000	929.000	500.000	1166.000	538.000	1163.000	564.000	1133.000	590.000	960.000	576.000	1069.000	618.000	981.000	640.000	649.000	560.000	857.000	661.000	697.000	665.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TLC/TLCMA	TLC 194.gif	4 : TLC 194 13	MA-13	NA	NA	199.000	616.000	1050.000	604.000	1071.000	628.000	830.000	595.000	1081.000	651.000	1075.000	675.000	1035.000	701.000	863.000	669.000	973.000	724.000	890.000	740.000	544.000	648.000	764.000	754.000	614.000	748.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TLC/TLCMA	TLC 206.gif	5 : TLC 206 13	MA-13	NA	NA	367.000	591.000	1190.000	566.000	1208.000	591.000	972.000	563.000	1218.000	614.000	1211.000	636.000	1175.000	658.000	991.000	633.000	1117.000	683.000	1024.000	697.000	692.000	618.000	893.000	713.000	740.000	711.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TLC/TLCMA	TLC 239-1.gif	6 : TLC 239 13	MA-13	NA	NA	146.000	333.000	943.000	351.000	960.000	370.000	733.000	332.000	965.000	392.000	960.000	418.000	921.000	443.000	760.000	404.000	876.000	456.000	781.000	467.000	453.000	371.000	663.000	477.000	510.000	469.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TLC/TLCMA	TLC 242-1.gif	7 : TLC 242 13	MA-13	NA	NA	118.000	789.000	971.000	676.000	992.000	694.000	749.000	700.000	1006.000	717.000	1006.000	744.000	973.000	774.000	786.000	765.000	916.000	803.000	828.000	831.000	467.000	785.000	697.000	860.000	532.000	876.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TLC/TLCMA	TLC 245.gif	8 : TLC 245 13	MA-13	NA	NA	240.000	600.000	979.000	387.000	1005.000	404.000	787.000	436.000	1018.000	423.000	1019.000	451.000	992.000	482.000	825.000	498.000	940.000	519.000	867.000	552.000	549.000	555.000	758.000	600.000	616.000	637.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TLC/TLCMA	TLC 253.gif	9 : TLC 253 13	MA-13	NA	NA	166.000	550.000	1004.000	514.000	1017.000	531.000	793.000	508.000	1028.000	554.000	1022.000	580.000	984.000	605.000	816.000	584.000	924.000	631.000	841.000	650.000	504.000	575.000	720.000	663.000	554.000	669.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/TLC/TLCMA	TLC 284-1.gif	10 : TLC 284 13	MA-13	NA	NA	105.000	702.000	1000.000	536.000	1029.000	559.000	759.000	566.000	1041.000	579.000	1042.000	604.000	1015.000	630.000	817.000	639.000	955.000	667.000	869.000	700.000	476.000	678.000	734.000	744.000	563.000	774.000			
