path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFB	RPV 119.gif	1 : RPV 119 13	FB-13	NA	NA	434.000	535.000	1179.000	473.000	1203.000	498.000	952.000	478.000	1212.000	521.000	1208.000	544.000	1176.000	568.000	984.000	553.000	1118.000	595.000	1045.000	625.000	712.000	556.000	925.000	648.000	789.000	655.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFB	RPV 123-1.gif	2 : RPV 123 13	FB-13	NA	NA	290.000	595.000	1100.000	511.000	1118.000	534.000	849.000	519.000	1125.000	562.000	1120.000	585.000	1099.000	611.000	897.000	605.000	1050.000	643.000	968.000	679.000	603.000	613.000	833.000	711.000	687.000	718.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFB	RPV 254-1.gif	3 : RPV 254 13	FB-13	NA	NA	483.000	497.000	1260.000	463.000	1272.000	486.000	995.000	456.000	1278.000	508.000	1272.000	535.000	1249.000	558.000	1051.000	535.000	1199.000	583.000	1124.000	609.000	768.000	527.000	982.000	629.000	847.000	636.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFB	RPV 258.gif	4 : RPV 258 13	FB-13	NA	NA	301.000	498.000	1102.000	427.000	1113.000	448.000	850.000	428.000	1123.000	472.000	1118.000	498.000	1095.000	521.000	900.000	510.000	1049.000	550.000	952.000	584.000	605.000	510.000	817.000	608.000	688.000	618.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFB	RPV 259.gif	5 : RPV 259 13	FB-13	NA	NA	380.000	566.000	1163.000	687.000	1168.000	711.000	927.000	633.000	1169.000	732.000	1159.000	755.000	1128.000	777.000	946.000	721.000	1074.000	793.000	978.000	805.000	661.000	656.000	843.000	798.000	710.000	771.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFB	RPV 290.gif	6 : RPV 290 13	FB-13	NA	NA	422.000	566.000	1245.000	555.000	1256.000	574.000	996.000	541.000	1262.000	600.000	1257.000	626.000	1229.000	647.000	1042.000	624.000	1178.000	671.000	1090.000	699.000	736.000	607.000	950.000	719.000	820.000	717.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFB	RPV 297.gif	7 : RPV 297 13	FB-13	NA	NA	212.000	498.000	991.000	404.000	1009.000	429.000	747.000	404.000	1015.000	452.000	1009.000	476.000	984.000	497.000	808.000	485.000	934.000	524.000	849.000	554.000	512.000	500.000	722.000	585.000	589.000	598.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFB	RPV 300-1.gif	8 : RPV 300 13	FB-13	NA	NA	446.000	558.000	1210.000	574.000	1223.000	597.000	981.000	553.000	1229.000	626.000	1223.000	646.000	1194.000	669.000	1024.000	635.000	1144.000	693.000	1063.000	714.000	730.000	609.000	938.000	725.000	797.000	721.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFB	RPV 432-1.gif	9 : RPV 432 13	FB-13	NA	NA	384.000	613.000	1146.000	516.000	1164.000	537.000	914.000	524.000	1174.000	561.000	1172.000	584.000	1151.000	609.000	951.000	604.000	1098.000	641.000	1019.000	674.000	675.000	623.000	892.000	709.000	764.000	723.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/RPV/RPVFB	RPV 434-1.gif	10 : RPV 434 13	FB-13	NA	NA	230.000	579.000	1026.000	348.000	1049.000	367.000	784.000	395.000	1061.000	393.000	1058.000	421.000	1034.000	453.000	845.000	476.000	987.000	497.000	912.000	538.000	538.000	537.000	777.000	596.000	652.000	632.000			
