path	image	ID	COMMENT	VAR	SCALE	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMA	RMO 056.gif	1 : RMO 056 18	MA-18	NA	NA	683.000	485.000	909.000	455.000	1175.000	482.000	1188.000	498.000	1198.000	519.000	1194.000	543.000	1163.000	568.000	1108.000	601.000	1033.000	625.000	918.000	653.000	688.000	573.000	807.000	560.000	807.000	539.000	850.000	544.000	850.000	521.000	851.000	500.000	964.000	492.000	995.000	562.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMA	RMO 093.gif	2 : RMO 093 18	MA-18	NA	NA	598.000	380.000	813.000	417.000	1069.000	524.000	1083.000	547.000	1090.000	575.000	1081.000	599.000	1039.000	617.000	980.000	629.000	876.000	628.000	758.000	615.000	581.000	469.000	680.000	486.000	685.000	469.000	730.000	486.000	736.000	465.000	740.000	445.000	849.000	465.000	867.000	555.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMA	RMO 101-1.gif	3 : RMO 101 18	MA-18	NA	NA	671.000	493.000	864.000	425.000	1136.000	404.000	1160.000	424.000	1170.000	440.000	1172.000	460.000	1143.000	497.000	1094.000	533.000	1021.000	575.000	917.000	619.000	692.000	579.000	808.000	545.000	805.000	526.000	852.000	520.000	848.000	495.000	843.000	473.000	920.000	452.000	981.000	516.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMA	RMO 192.gif	4 : RMO 192 18	MA-18	NA	NA	850.000	607.000	1061.000	616.000	1319.000	684.000	1334.000	701.000	1343.000	729.000	1334.000	747.000	1304.000	772.000	1246.000	791.000	1157.000	805.000	1035.000	809.000	847.000	695.000	963.000	708.000	966.000	684.000	1025.000	702.000	1027.000	674.000	1028.000	651.000	1100.000	657.000	1124.000	735.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMA	RMO 194.gif	5 : RMO 194 18	MA-18	NA	NA	824.000	405.000	1017.000	360.000	1285.000	366.000	1299.000	378.000	1316.000	402.000	1313.000	425.000	1290.000	451.000	1224.000	493.000	1167.000	512.000	1042.000	550.000	837.000	480.000	947.000	466.000	946.000	447.000	999.000	450.000	996.000	427.000	994.000	406.000	1084.000	392.000	1115.000	456.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMA	RMO 226.gif	6 : RMO 226 18	MA-18	NA	NA	750.000	481.000	969.000	382.000	1241.000	327.000	1274.000	342.000	1296.000	365.000	1297.000	387.000	1271.000	425.000	1229.000	467.000	1153.000	513.000	1037.000	576.000	784.000	557.000	899.000	513.000	892.000	493.000	952.000	484.000	943.000	461.000	934.000	440.000	1063.000	392.000	1114.000	463.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMA	RMO 233.gif	7 : RMO 233 18	MA-18	NA	NA	648.000	542.000	874.000	489.000	1137.000	506.000	1157.000	523.000	1168.000	545.000	1172.000	574.000	1133.000	604.000	1079.000	638.000	1017.000	659.000	890.000	701.000	662.000	630.000	779.000	611.000	776.000	588.000	835.000	588.000	831.000	566.000	829.000	540.000	930.000	520.000	964.000	600.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMA	RMO 273-1.gif	8 : RMO 273 18	MA-18	NA	NA	803.000	471.000	1022.000	453.000	1322.000	502.000	1339.000	523.000	1349.000	545.000	1349.000	572.000	1314.000	594.000	1251.000	624.000	1154.000	643.000	1028.000	662.000	799.000	563.000	920.000	560.000	918.000	537.000	970.000	543.000	967.000	521.000	970.000	499.000	1101.000	495.000	1130.000	576.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMA	RMO 316-1.gif	9 : RMO 316 18	MA-18	NA	NA	699.000	473.000	896.000	404.000	1174.000	380.000	1192.000	392.000	1208.000	411.000	1208.000	436.000	1191.000	467.000	1139.000	514.000	1067.000	558.000	944.000	609.000	718.000	562.000	834.000	531.000	829.000	510.000	879.000	503.000	875.000	482.000	868.000	462.000	975.000	430.000	1031.000	496.000			
C:/Users/vmc04/Desktop/Lab reared wings for landmarking/18/RMO/RMOMA	RMO 327-1.gif	10 : RMO 327 18	MA-18	NA	NA	644.000	331.000	866.000	331.000	1148.000	407.000	1163.000	428.000	1167.000	448.000	1166.000	476.000	1130.000	501.000	1067.000	525.000	981.000	538.000	848.000	547.000	641.000	427.000	772.000	432.000	778.000	412.000	829.000	428.000	834.000	402.000	831.000	376.000	911.000	379.000	965.000	473.000			
